"gameid","date","outcome","team1","team2","gf.ga","xg_gf.ga","xg_gf.ga_1","spi","manexp","mangoals","leagueadv"
"18889_Juventus_Milan",2021-09-19,"tie","Juventus","Milan",0,1.18674424273254,1.18617296268655,1.01105042550489,0.767515923566879,1.53824596467598,1.48111282257301
"18889_Lazio_Cagliari",2021-09-19,"tie","Lazio","Cagliari",24,1.18665891597072,1.18608307847596,1.1987408541773,0.84083044982699,1.48749235143793,1.48075654985511
"18889_Venezia_Spezia",2021-09-19,"win2","Venezia","Spezia",NA,1.1867460951766,1.18629460392478,0.973276529821843,9.28571428571429,1.4,1.47958074716727
"18890_Udinese_Napoli",2021-09-20,"win2","Udinese","Napoli",0.833333333333333,1.18652296737538,1.18624556075142,0.736294065989211,0.161473087818697,0.720938797375117,1.47559936788258
"18891_Atalanta_Sassuolo",2021-09-21,"win1","Atalanta","Sassuolo",0.333333333333333,1.18538022512287,1.18542424315407,1.18741408278601,2.54310344827586,1.50734463276836,1.47624135266978
"18891_Bologna_Genoa",2021-09-21,"tie","Bologna","Genoa",2.66666666666667,1.18559928797991,1.18558541570965,1.07309994558317,1.1875,1.85797827903091,1.47589001564331
"18891_Fiorentina_Inter Milan",2021-09-21,"win2","Fiorentina","Inter Milan",1.2,1.18570568874366,1.18582521819155,0.765361774330384,0.654135338345865,1.00004789272031,1.47373238496596
"18892_Cagliari_Empoli",2021-09-22,"win2","Cagliari","Empoli",0.8,1.18496584765192,1.18510588437943,1.13798419734053,4.23188405797101,1.46570714550167,1.47175422091375
"18892_Milan_Venezia",2021-09-22,"win1","Milan","Venezia",9,1.18467994834901,1.18516961368441,1.58447030497592,4.59420289855072,1.41329364197805,1.47338361931754
"18892_Salernitana_Hellas Verona",2021-09-22,"tie","Salernitana","Hellas Verona",0,1.18531048438093,1.18576918458028,0.801859678782756,4.08333333333333,0.994119681771014,1.47303536284425
"18892_Spezia_Juventus",2021-09-22,"win2","Spezia","Juventus",0,1.18544824998519,1.18605609488241,0.657642911105515,0.0203252032520325,0.519261213720317,1.47170072378871
"18893_Roma_Udinese",2021-09-23,"win1","Roma","Udinese",2.5,1.18471486680019,1.18526763411681,1.27118347338936,5.81034482758621,2.12635206279315,1.4725139304171
"18893_Sampdoria_Napoli",2021-09-23,"win2","Sampdoria","Napoli",0.222222222222222,1.18500919076558,1.185504895429,0.785520138374104,0.327683615819209,0.872746865203762,1.4685740955791
"18893_Torino_Lazio",2021-09-23,"tie","Torino","Lazio",1.66666666666667,1.18397583240297,1.18492752813138,0.878467257649414,0.467741935483871,1.065755410583,1.46840231960145
"18895_Genoa_Hellas Verona",2021-09-25,"tie","Genoa","Hellas Verona",0.75,1.18411032360224,1.18517018151631,0.953375086986778,1.70588235294118,0.952586206896552,1.46788774074895
"18895_Inter Milan_Atalanta",2021-09-25,"tie","Inter Milan","Atalanta",3.33333333333333,1.18373903324658,1.18472064081422,1.06573859242073,0.434782608695652,1.79975,1.46754531106301
"18895_Spezia_Milan",2021-09-25,"win2","Spezia","Milan",0.5,1.18384944818555,1.18496472838867,0.66198963468588,0.019047619047619,0.822454308093995,1.46639489056169
"18896_Empoli_Bologna",2021-09-26,"win1","Empoli","Bologna",1.75,1.18336752096448,1.18451723128573,0.894834571235652,0.415204678362573,1.0147279616787,1.46767001883844
"18896_Juventus_Sampdoria",2021-09-26,"win1","Juventus","Sampdoria",0.333333333333333,1.18312918760469,1.18391209298347,1.27328293389094,2.10434782608696,1.59106213651668,1.46813611111111
"18896_Lazio_Roma",2021-09-26,"win1","Lazio","Roma",1.77777777777778,1.18352077561602,1.18437490678042,0.951961459050241,0.730538922155689,1.04420426519658,1.46860165619101
"18896_Napoli_Cagliari",2021-09-26,"win1","Napoli","Cagliari",4,1.18354077166274,1.18427254301951,1.41296104791451,1.22413793103448,1.50830781792202,1.47021683523443
"18896_Sassuolo_Salernitana",2021-09-26,"win1","Sassuolo","Salernitana",0,1.18417961118741,1.18482635591773,1.35528488852188,0.340236686390533,1.47910784867307,1.47102475764547
"18896_Udinese_Fiorentina",2021-09-26,"win2","Udinese","Fiorentina",0.714285714285714,1.18417103247219,1.18460442051685,0.912593536061137,0.651685393258427,0.73703502579419,1.47004521729796
"18897_Venezia_Torino",2021-09-27,"tie","Venezia","Torino",0.75,1.18391263816753,1.184458255448,0.797626683771648,0.573913043478261,1.54137529137529,1.46987372362815
"18901_Cagliari_Venezia",2021-10-01,"tie","Cagliari","Venezia",2.28571428571429,1.18388806450308,1.18450064464941,1.15019920318725,4.18571428571429,1.54448877565736,1.46970235409094
"18902_Salernitana_Genoa",2021-10-02,"win1","Salernitana","Genoa",0.457142857142857,1.18372251089649,1.18428707105596,0.914206128133705,2.37241379310345,1.58396166424419,1.47050932860097
"18902_Sassuolo_Inter Milan",2021-10-02,"win2","Sassuolo","Inter Milan",0.166666666666667,1.18363999113279,1.1839532542878,0.789832157625882,0.873134328358209,0.739966937497802,1.46935998687908
"18902_Torino_Juventus",2021-10-02,"win2","Torino","Juventus",1.5,1.18304154213753,1.18332785658576,0.787901893506163,0.473684210526316,0.922920302501454,1.46838318119766
"18903_Atalanta_Milan",2021-10-03,"win2","Atalanta","Milan",0.5625,1.18273421578649,1.18310653334336,1.00890782339272,0.936708860759494,1.47241137241137,1.46706722753866
"18903_Bologna_Lazio",2021-10-03,"win1","Bologna","Lazio",1.2,1.18255332381769,1.18310371553756,0.8311230248307,0.690763052208835,1.21361927308174,1.46948182138756
"18903_Fiorentina_Napoli",2021-10-03,"win2","Fiorentina","Napoli",0.225,1.18277561500331,1.18281866939643,0.785263938682161,0.247887323943662,1.19809466848941,1.46833585054431
"18903_Hellas Verona_Spezia",2021-10-03,"win1","Hellas Verona","Spezia",1.35,1.18245618139939,1.18261647577458,1.09781990521327,11,1.54545454545455,1.47155500189521
"18903_Roma_Empoli",2021-10-03,"win1","Roma","Empoli",1.33333333333333,1.18272502952836,1.18219574494964,1.36530805687204,4.82857142857143,2.09008097165992,1.47316589942311
"18903_Sampdoria_Udinese",2021-10-03,"tie","Sampdoria","Udinese",0.571428571428571,1.183319606004,1.18268466096895,1.09512924213118,1.98305084745763,1.2281499862145,1.47264984626642
"18916_Lazio_Inter Milan",2021-10-16,"win1","Lazio","Inter Milan",1.1,1.18290297923477,1.18216622539926,0.848639455782313,1.81481481481481,0.976093294460641,1.4740873422059
"18916_Milan_Hellas Verona",2021-10-16,"win1","Milan","Hellas Verona",3.2,1.18314912361486,1.18226705810494,1.3284322106343,3.69767441860465,1.01799867055274,1.474547255699
"18916_Spezia_Salernitana",2021-10-16,"win1","Spezia","Salernitana",2,1.18323566277929,1.18226803717706,1.0580121703854,0.0206489675516224,1.10064935064935,1.47517915880882
"18917_Cagliari_Sampdoria",2021-10-17,"win1","Cagliari","Sampdoria",0.625,1.18335527099927,1.18228154002377,0.94139012712564,2.53448275862069,1.32479269079895,1.47661514493985
"18917_Empoli_Atalanta",2021-10-17,"win2","Empoli","Atalanta",0.48,1.18318580748232,1.18177188408191,0.671678231817014,0.24,0.901741293532338,1.47351508776723
"18917_Genoa_Sassuolo",2021-10-17,"tie","Genoa","Sassuolo",0.857142857142857,1.18200390752787,1.1806342516306,0.832355665328805,1.24786324786325,1.14151966098354,1.47317202113039
"18917_Juventus_Roma",2021-10-17,"win1","Juventus","Roma",0.875,1.18174430082742,1.18031596506722,1.07562910284464,0.725373134328358,1.10628461108571,1.47397407475437
"18917_Napoli_Torino",2021-10-17,"win1","Napoli","Torino",2.66666666666667,1.18175912256978,1.18013333621006,1.29577238386112,3.06896551724138,1.98298555377207,1.47477634665393
"18917_Udinese_Bologna",2021-10-17,"tie","Udinese","Bologna",2.29166666666667,1.18192886977966,1.18018597338028,0.96045197740113,0.343023255813953,0.893620645600886,1.47460437501854
"18918_Venezia_Fiorentina",2021-10-18,"win1","Venezia","Fiorentina",0.666666666666667,1.1816561732593,1.17976196306999,0.801158603413183,0.744444444444444,0.97597947761194,1.47540655336629
"18922_Sampdoria_Spezia",2021-10-22,"win1","Sampdoria","Spezia",1.3,1.18173455538181,1.17967590180694,1.1610558530987,13.1111111111111,1.30508474576271,1.47603647845232
"18922_Torino_Genoa",2021-10-22,"win1","Torino","Genoa",2.16,1.18163987698021,1.17936516636196,1.1695765230312,0.808219178082192,1.61427436440678,1.4764935869435
"18923_Bologna_Milan",2021-10-23,"win2","Bologna","Milan",1.07142857142857,1.18166262067117,1.17930191391771,0.801132622151982,0.545741324921136,1.33649663309695,1.47420402823729
"18923_Salernitana_Empoli",2021-10-23,"win2","Salernitana","Empoli",0.5,1.18121678134399,1.17894802691512,0.959435626102293,3.49295774647887,1.27700551782683,1.47192226621541
"18923_Sassuolo_Venezia",2021-10-23,"win1","Sassuolo","Venezia",1.2,1.18079981889534,1.17887527276208,1.24624277456647,1.66197183098592,1.32038606403013,1.47334877077562
"18924_Atalanta_Udinese",2021-10-24,"tie","Atalanta","Udinese",0.892857142857143,1.1813821428847,1.17938706911537,1.36511262441069,4.95,1.65656565656566,1.4731780864846
"18924_Fiorentina_Cagliari",2021-10-24,"win1","Fiorentina","Cagliari",1.77777777777778,1.18136065807691,1.1793921524598,1.119555633927,0.305841924398625,1.50688812896922,1.47557382223716
"18924_Hellas Verona_Lazio",2021-10-24,"win1","Hellas Verona","Lazio",1.94444444444444,1.1822941236203,1.18019527108945,0.834573795815195,0.356,1.32039292202113,1.47779908802515
"18924_Inter Milan_Juventus",2021-10-24,"tie","Inter Milan","Juventus",3,1.18292780071899,1.18068280498395,1.03670886075949,0.528225806451613,1.55701273593367,1.47762679499417
"18924_Roma_Napoli",2021-10-24,"tie","Roma","Napoli",0.666666666666667,1.18273944138584,1.18043530414532,0.887201195219124,0.952247191011236,1.51229105211406,1.47762679499417
"18926_Milan_Torino",2021-10-26,"win1","Milan","Torino",3.66666666666667,1.18275993108389,1.18046750107225,1.21606914212548,2.72649572649573,1.62776533811017,1.47842583610165
"18926_Spezia_Genoa",2021-10-26,"tie","Spezia","Genoa",1.22448979591837,1.18285479585681,1.18040777032031,0.982899628252788,0.054421768707483,1.27211538461538,1.47825335724313
"18926_Venezia_Salernitana",2021-10-26,"win2","Venezia","Salernitana",2.5,1.18297220454499,1.18062436078508,1.06340238543628,0.276422764227642,1.32318608377203,1.47711065479242
"18927_Cagliari_Roma",2021-10-27,"win2","Cagliari","Roma",0.888888888888889,1.18235919289352,1.17992638428493,0.754738015607581,0.87797619047619,0.93006905210295,1.47596989291201
"18927_Empoli_Inter Milan",2021-10-27,"win2","Empoli","Inter Milan",0.363636363636364,1.18171990675513,1.17923688109859,0.631398060635817,0.536764705882353,0.66644392471322,1.47403482934695
"18927_Juventus_Sassuolo",2021-10-27,"win2","Juventus","Sassuolo",1.14285714285714,1.18074021944276,1.17818643732009,1.21041412911084,2.06779661016949,1.56400418555982,1.47289876307395
"18927_Lazio_Fiorentina",2021-10-27,"win1","Lazio","Fiorentina",2.72222222222222,1.18072426290979,1.17844071877215,1.04224924012158,2.7032967032967,1.26292555894309,1.47369417213902
"18927_Sampdoria_Atalanta",2021-10-27,"win2","Sampdoria","Atalanta",0.353535353535354,1.18082281111147,1.17838717065804,0.778453181583032,0.395348837209302,0.971892205157925,1.47159532948856
"18927_Udinese_Hellas Verona",2021-10-27,"tie","Udinese","Hellas Verona",0.857142857142857,1.18025588217257,1.17792691442315,0.944471347861178,0.689655172413793,0.7192,1.47142615762315
"18928_Napoli_Bologna",2021-10-28,"win1","Napoli","Bologna",5.25,1.18022948399308,1.1779242813515,1.31665569453588,2.0635838150289,1.55070028011204,1.4738087120693
"18930_Atalanta_Lazio",2021-10-30,"tie","Atalanta","Lazio",1.65,1.18110675641679,1.17864579092464,1.12834691501746,1.18725099601594,1.3426224581789,1.47346889715768
"18930_Hellas Verona_Juventus",2021-10-30,"win1","Hellas Verona","Juventus",1.4,1.18104220642477,1.17862270889083,0.787182741116751,0.36144578313253,1.15998263888889,1.47409286751424
"18930_Torino_Sampdoria",2021-10-30,"win1","Torino","Sampdoria",1.71428571428571,1.18090804150537,1.17825421014618,1.05288621955289,1.01709401709402,1.2111801242236,1.47647523943677
"18931_Fiorentina_Spezia",2021-10-31,"win1","Fiorentina","Spezia",2.5,1.18142283618407,1.17854847452377,1.23598875351453,9,1.8,1.4788595349539
"18931_Genoa_Venezia",2021-10-31,"tie","Genoa","Venezia",2.33333333333333,1.18237453788189,1.1794009643881,1.09429331151565,2.04166666666667,1.34190662566396,1.4788595349539
"18931_Inter Milan_Udinese",2021-10-31,"win1","Inter Milan","Udinese",3.12,1.18253640374366,1.1796472200288,1.39846547314578,2.16393442622951,2.21258034894399,1.48045013396233
"18931_Roma_Milan",2021-10-31,"win2","Roma","Milan",1.01818181818182,1.18325834832396,1.18033725801302,0.954371114931887,1.06918238993711,1.83479891956783,1.47931075002127
"18931_Salernitana_Napoli",2021-10-31,"win2","Salernitana","Napoli",0.173611111111111,1.18305500237623,1.18034822262577,0.61315854563443,0.697478991596639,0.915549839808673,1.47834466955722
"18931_Sassuolo_Empoli",2021-10-31,"win2","Sassuolo","Empoli",0.714285714285714,1.18251865170371,1.17977612776796,1.31146572104019,1.65277777777778,1.21764705882353,1.47720858414741
"18932_Bologna_Cagliari",2021-11-01,"win1","Bologna","Cagliari",4.03333333333333,1.18230408788143,1.17972868299411,1.11303861219922,0.595890410958904,1.38630684657671,1.47879570042743
"18936_Empoli_Genoa",2021-11-05,"tie","Empoli","Genoa",0.7109375,1.18267013788154,1.18000088836874,0.964411492122335,0.5,1.34351145038168,1.47845294369703
"18937_Cagliari_Atalanta",2021-11-06,"win2","Cagliari","Atalanta",0.409090909090909,1.18242753484965,1.1797081140135,0.690684039087948,0.980132450331126,1.15747042886407,1.47731822709587
"18937_Juventus_Fiorentina",2021-11-06,"win1","Juventus","Fiorentina",1.14285714285714,1.18143757375292,1.178485507414,1.15557514323491,2.66304347826087,1.3406887755102,1.47811067349551
"18937_Spezia_Torino",2021-11-06,"win1","Spezia","Torino",1.5,1.18162836862138,1.17861382856526,0.790885134087738,0.076271186440678,1.24867724867725,1.47890333237575
"18938_Lazio_Salernitana",2021-11-07,"win1","Lazio","Salernitana",4.71428571428571,1.18150387949259,1.17822398255422,1.37962962962963,1,1.69111969111969,1.48128258390009
"18938_Milan_Inter Milan",2021-11-07,"tie","Milan","Inter Milan",1.38461538461538,1.18234076127871,1.17888757916147,0.902839343476698,2.33576642335766,0.806186995967742,1.48111041356713
"18938_Napoli_Hellas Verona",2021-11-07,"tie","Napoli","Hellas Verona",2.5,1.18199486713022,1.17840269879666,1.30461049284579,4.06818181818182,1.2544116342999,1.4809383653938
"18938_Sampdoria_Bologna",2021-11-07,"win2","Sampdoria","Bologna",2.14285714285714,1.18196447525099,1.17839486936817,0.966029023746702,0.689655172413793,1.13825,1.47980255550808
"18938_Udinese_Sassuolo",2021-11-07,"win1","Udinese","Sassuolo",0.7,1.18155413625304,1.1780499854861,0.88968788249694,0.512605042016807,0.85945202338645,1.48025139171738
"18938_Venezia_Roma",2021-11-07,"win1","Venezia","Roma",0.6,1.18167954594679,1.17811296534018,0.679844638646137,0.204747774480712,0.815440258780978,1.48069971218934
"18951_Atalanta_Spezia",2021-11-20,"win1","Atalanta","Spezia",2.4,1.18125946458143,1.17735243658582,1.51762632197415,27.1818181818182,1.97190635451505,1.48272951770324
"18951_Fiorentina_Milan",2021-11-20,"win1","Fiorentina","Milan",0.769230769230769,1.18171334494126,1.17766651319828,0.908861096327834,0.285266457680251,1.46803703910303,1.48300379634116
"18951_Lazio_Juventus",2021-11-20,"win2","Lazio","Juventus",2.5,1.1812501894839,1.17695064686152,0.888832358178581,0.992,1.15469208211144,1.48108031561442
"18952_Bologna_Venezia",2021-11-21,"win2","Bologna","Venezia",3.84090909090909,1.1805491742443,1.17629339400067,1.23854501607717,2.3972602739726,1.64,1.48011997826529
"18952_Genoa_Roma",2021-11-21,"win2","Genoa","Roma",0.7,1.1807194251867,1.17678998447279,0.770582400453451,0,0,1.47820210353534
"18952_Inter Milan_Napoli",2021-11-21,"win1","Inter Milan","Napoli",1.15384615384615,1.179880036264,1.17587679193814,1.03093800073955,0.371508379888268,1.59994378469538,1.47864969948858
"18952_Salernitana_Sampdoria",2021-11-21,"win2","Salernitana","Sampdoria",0.705128205128205,1.18002074215585,1.17596381073289,0.839527613754776,2.11864406779661,1.16631884057971,1.47673620929819
"18952_Sassuolo_Cagliari",2021-11-21,"tie","Sassuolo","Cagliari",3.25,1.1797092834348,1.1759668872527,1.23928502786854,0.409556313993174,1.14652173913043,1.47639790286329
"18953_Hellas Verona_Empoli",2021-11-22,"win1","Hellas Verona","Empoli",1.13131313131313,1.17993329137823,1.17638070498801,1.24486234974796,1.24657534246575,1.5946127043688,1.4770146788076
"18953_Torino_Udinese",2021-11-22,"win1","Torino","Udinese",2.4,1.18015420076295,1.17655291184096,1.10135823429542,1.93548387096774,1.35429292929293,1.47763118473982
"18957_Cagliari_Salernitana",2021-11-26,"tie","Cagliari","Salernitana",2.15384615384615,1.18025445587013,1.17654265388373,1.08029197080292,1.19758064516129,1.4991614991615,1.4774618502405
"18958_Empoli_Fiorentina",2021-11-27,"win1","Empoli","Fiorentina",0.75,1.18057961685747,1.177073118616,0.759663617586309,0.806451612903226,0.871875,1.4780779066429
"18958_Juventus_Atalanta",2021-11-27,"win2","Juventus","Atalanta",0.4375,1.18048779874941,1.17677256766391,1.022265625,0.811881188118812,1.37255949201828,1.47712353836647
"18958_Sampdoria_Hellas Verona",2021-11-27,"win1","Sampdoria","Hellas Verona",0.6875,1.18047694769552,1.17699303951391,0.901570517804385,1.35955056179775,0.915077764039826,1.47852411914474
"18958_Venezia_Inter Milan",2021-11-27,"win2","Venezia","Inter Milan",0.625,1.18075467528521,1.17714686375267,0.592645483755802,0.507246376811594,0.775903614457831,1.47661696149844
"18959_Milan_Sassuolo",2021-11-28,"win2","Milan","Sassuolo",2.02597402597403,1.17980106155701,1.17605891152993,1.18830463781604,2.675,1.20657428295198,1.47454570021485
"18959_Napoli_Lazio",2021-11-28,"win1","Napoli","Lazio",3.4047619047619,1.17947371126202,1.17607119552707,1.15083798882682,1.42460317460317,1.34141160328311,1.4776780322059
"18959_Roma_Torino",2021-11-28,"win1","Roma","Torino",3,1.18009563620639,1.17628721467875,1.12432515810582,2.86554621848739,2.55913978494624,1.47846163448947
"18959_Spezia_Bologna",2021-11-28,"win2","Spezia","Bologna",2.07407407407407,1.18009006570737,1.17608110471527,0.831580650380197,0.0571428571428571,0.952970297029703,1.47750917090684
"18959_Udinese_Genoa",2021-11-28,"tie","Udinese","Genoa",1.25,1.17953148496652,1.1754726513681,1.10729775598718,Inf,1.06451612903226,1.47750917090684
"18961_Atalanta_Venezia",2021-11-30,"win1","Atalanta","Venezia",3.03333333333333,1.17957307874795,1.17553680340881,1.56408693885842,4.05405405405405,1.80333333333333,1.48064363657801
"18961_Fiorentina_Sampdoria",2021-11-30,"win1","Fiorentina","Sampdoria",1.90909090909091,1.18067375731168,1.17640961385124,1.13240772096173,0.773109243697479,1.56141304347826,1.4820415879017
"18961_Hellas Verona_Cagliari",2021-11-30,"tie","Hellas Verona","Cagliari",4.5,1.18118320405321,1.17682113298071,1.20357686453577,0.312925170068027,1.51954642275404,1.4820415879017
"18961_Salernitana_Juventus",2021-11-30,"win2","Salernitana","Juventus",0.333333333333333,1.181193352057,1.17683797930892,0.60275369709332,1,0.881136950904393,1.48013419866827
"18962_Bologna_Roma",2021-12-01,"win1","Bologna","Roma",1.00595238095238,1.1803572343774,1.176043722311,0.870027624309392,0.519174041297935,0.96474892908139,1.48091744204584
"18962_Genoa_Milan",2021-12-01,"win2","Genoa","Milan",0.4375,1.18030018996201,1.17575972347506,0.708743024182833,0.003125,0,1.47806174460562
"18962_Inter Milan_Spezia",2021-12-01,"win1","Inter Milan","Spezia",6.46875,1.17957841022765,1.17537143809618,1.68085106382979,11.1666666666667,2.3955223880597,1.47962583099844
"18962_Sassuolo_Napoli",2021-12-01,"tie","Sassuolo","Napoli",0.48,1.18047384937369,1.17633233589637,0.813632441760138,0.337047353760446,0.906105237237792,1.47928751214306
"18963_Lazio_Udinese",2021-12-02,"tie","Lazio","Udinese",3,1.18023228241308,1.17603966131148,1.16960950764007,3.95238095238095,1.66534795900018,1.47861229300591
"18963_Torino_Empoli",2021-12-02,"tie","Torino","Empoli",1.4,1.18015195025269,1.17606326623278,1.25555981595092,1.63513513513514,1.28945534202927,1.47827539075599
"18965_Milan_Salernitana",2021-12-04,"win1","Milan","Salernitana",3.5,1.18001428210014,1.17583421264622,1.63552405498282,1.29317269076305,1.39489966555184,1.4798355757564
"18965_Napoli_Atalanta",2021-12-04,"win2","Napoli","Atalanta",1.14285714285714,1.18068691883432,1.17645835420996,1.03495966192854,1.18421052631579,1.32815533980583,1.4785500256092
"18965_Roma_Inter Milan",2021-12-04,"win2","Roma","Inter Milan",0.859375,1.18026408352062,1.17612548865489,0.852144203581527,2.46043165467626,1.24844481722234,1.47571166435231
"18966_Bologna_Fiorentina",2021-12-05,"win2","Bologna","Fiorentina",1.69230769230769,1.17951266726714,1.17568963335996,0.934561532792926,1.88297872340426,1.18565234528971,1.47443432173987
"18966_Juventus_Genoa",2021-12-05,"win1","Juventus","Genoa",1.24444444444444,1.17927032601952,1.17562779494517,1.50771281660636,247,1.85425101214575,1.47598799320402
"18966_Sampdoria_Lazio",2021-12-05,"win2","Sampdoria","Lazio",1.71428571428571,1.18012788394712,1.17659027891815,0.852277753206546,0.482213438735178,0.990733083621151,1.47393563270014
"18966_Spezia_Sassuolo",2021-12-05,"tie","Spezia","Sassuolo",0.65,1.17987148043506,1.17674527420819,0.750451263537906,0.0909090909090909,0.817567567567568,1.47360375084205
"18966_Venezia_Hellas Verona",2021-12-05,"win2","Venezia","Hellas Verona",0.98,1.17959067122718,1.17639240291546,0.756483238456673,0.788888888888889,0.970510563380282,1.47216746033554
"18967_Cagliari_Torino",2021-12-06,"tie","Cagliari","Torino",2.0952380952381,1.17930257713033,1.17615683171302,0.821434102524392,2.48333333333333,1.78715244487057,1.47200244208557
"18967_Empoli_Udinese",2021-12-06,"win1","Empoli","Udinese",0.810526315789474,1.17924948206154,1.17611336032389,0.893319872118459,1.1875,1.09117865085248,1.47338439840423
"18971_Genoa_Sampdoria",2021-12-10,"win2","Genoa","Sampdoria",0.777777777777778,1.17940546360878,1.1760303783558,0.891409767925182,0.0166666666666667,0,1.47134351204925
"18972_Fiorentina_Salernitana",2021-12-11,"win1","Fiorentina","Salernitana",4.01388888888889,1.17896234404949,1.1758602206152,1.4747999134761,0.372,1.77832919768404,1.47443456899592
"18972_Udinese_Milan",2021-12-11,"tie","Udinese","Milan",0.526315789473684,1.1796964355563,1.17634861402239,0.760568893528184,0.0934579439252336,1.07,1.47426896473762
"18972_Venezia_Juventus",2021-12-11,"tie","Venezia","Juventus",0.659340659340659,1.17943043611642,1.17598286905723,0.600879949717159,0.285714285714286,0.908740359897172,1.47410347515081
"18973_Hellas Verona_Atalanta",2021-12-12,"win2","Hellas Verona","Atalanta",0.769230769230769,1.17903886403337,1.17542618168986,0.796263345195729,0.304918032786885,1.3039253789351,1.47300092760861
"18973_Inter Milan_Cagliari",2021-12-12,"win1","Inter Milan","Cagliari",7.11111111111111,1.17875688317657,1.1752675181222,1.60442859823607,0.457627118644068,2.03404845767958,1.47608978846985
"18973_Napoli_Empoli",2021-12-12,"win2","Napoli","Empoli",1.55833333333333,1.18005151423436,1.17644598335872,1.47336179691851,4.81333333333333,1.5887241323122,1.47515154613635
"18973_Sassuolo_Lazio",2021-12-12,"win1","Sassuolo","Lazio",1.5,1.18020676002277,1.1769150135109,0.981618737029351,0.480314960629921,1.01648987463838,1.47575787775951
"18973_Torino_Bologna",2021-12-12,"win1","Torino","Bologna",3.53246753246753,1.18045045945976,1.17712453834761,1.01967629324024,0.693181818181818,1.25785350884277,1.47636394863159
"18974_Roma_Spezia",2021-12-13,"win1","Roma","Spezia",2.84090909090909,1.18075166625525,1.17742141052458,1.4288,26.3846153846154,2.43513119533528,1.47790826227984
"18978_Lazio_Genoa",2021-12-17,"win1","Lazio","Genoa",2.82857142857143,1.18128205381339,1.17783424023025,1.32421720174396,125,1.78,1.47928627102254
"18978_Salernitana_Inter Milan",2021-12-17,"win2","Salernitana","Inter Milan",0.185758513931889,1.18181795750582,1.17836582144496,0.521537748957851,1.8,0.745844269466317,1.47459979758168
"18979_Atalanta_Roma",2021-12-18,"win2","Atalanta","Roma",1.30769230769231,1.18045100739934,1.17731795576079,1.08861111111111,0.885294117647059,1.07437106097766,1.47163481187739
"18979_Bologna_Juventus",2021-12-18,"win2","Bologna","Juventus",0.928571428571429,1.18002149311937,1.17732280342827,0.785858841386289,0.703557312252964,1.05690002881014,1.46977257250441
"18979_Cagliari_Udinese",2021-12-18,"win2","Cagliari","Udinese",1.23636363636364,1.17964963995763,1.1772223354125,0.881842910574634,10.3103448275862,1.61765408504539,1.46605868245959
"18980_Fiorentina_Sassuolo",2021-12-19,"tie","Fiorentina","Sassuolo",1.51442307692308,1.17899586158057,1.17710881423523,1.02954782868229,0.770491803278688,1.52283687943262,1.46573621177953
"18980_Milan_Napoli",2021-12-19,"win2","Milan","Napoli",0.941176470588235,1.1792879455563,1.17762372575502,0.966844512195122,0.897222222222222,0.973939815160514,1.46481072721742
"18980_Sampdoria_Venezia",2021-12-19,"tie","Sampdoria","Venezia",2.34,1.17917319797353,1.17768104250003,1.21007016095749,1.64,1.33487145682268,1.46465005165289
"18980_Spezia_Empoli",2021-12-19,"tie","Spezia","Empoli",0.692307692307692,1.1791878627586,1.177739245345,0.902696793002915,0.157894736842105,0.957364341085271,1.46448948629737
"18980_Torino_Hellas Verona",2021-12-19,"win1","Torino","Hellas Verona",1.82142857142857,1.17891596501498,1.17736198184318,1.03298969072165,1.35164835164835,1.00326435082533,1.46525333527972
"18982_Genoa_Atalanta",2021-12-21,"tie","Genoa","Atalanta",0.244444444444444,1.17902331288344,1.17736888431386,0.642533350602254,0.00980392156862745,0.244604316546763,1.46525333527972
"18982_Juventus_Cagliari",2021-12-21,"win1","Juventus","Cagliari",3.6,1.17844870508767,1.17649711366101,1.57327757865392,0.837837837837838,1.58222552756345,1.46678163070157
"18983_Empoli_Milan",2021-12-22,"win2","Empoli","Milan",0.49,1.17891774918313,1.17688070796988,0.732227488151659,0.239130434782609,0.990705055542961,1.46461104364165
"18983_Hellas Verona_Fiorentina",2021-12-22,"tie","Hellas Verona","Fiorentina",1.64666666666667,1.17850681254984,1.17678825730428,0.905603448275862,0.989473684210526,1.27095422308188,1.46445074564167
"18983_Inter Milan_Torino",2021-12-22,"win1","Inter Milan","Torino",5.4,1.17823647814759,1.17641323903987,1.32152130746907,1.12396694214876,2.74465871254162,1.46521338109061
"18983_Napoli_Spezia",2021-12-22,"win2","Napoli","Spezia",5.21590909090909,1.1783755728779,1.17642988801202,1.61294934640523,25.8571428571429,2.09484346224678,1.46429055738111
"18983_Roma_Sampdoria",2021-12-22,"tie","Roma","Sampdoria",1.33333333333333,1.17852304476538,1.1768844108967,1.25742744289885,2.84297520661157,1.88818233204134,1.46413047874804
"18983_Sassuolo_Bologna",2021-12-22,"win2","Sassuolo","Bologna",2.19230769230769,1.17842525656551,1.17677157232097,1.06360424028269,0.694915254237288,1.18507890961263,1.46136840331441
"18983_Venezia_Lazio",2021-12-22,"win2","Venezia","Lazio",1.33333333333333,1.17797133339446,1.17665822606085,0.721170904790065,0.286274509803922,1.0448720523842,1.4593733370574
"18998_Juventus_Napoli",2022-01-06,"tie","Juventus","Napoli",0.666666666666667,1.177597894832,1.17644754164415,1.00753512132822,0.689750692520776,1.24038375725123,1.45921542233328
